bhk,type,area,region,status,age,final_price_lakhs
3,0,7.488293515159428,205,0,1,500.0
2,0,6.55250788703459,205,0,1,175.0
1,0,6.478509642208569,136,0,1,157.0
2,0,6.90875477931522,11,0,0,145.0
1,0,6.55250788703459,11,0,0,95.0
1,0,6.154858094016418,21,1,0,50.0
2,0,6.68586094706836,106,1,0,46.99
2,0,6.587550014824796,106,1,0,44.99
1,0,6.55250788703459,219,1,0,59.85
1,0,6.580639137284949,219,1,0,61.65
2,0,6.763884908562435,47,1,0,73.52
1,0,6.53813982376767,47,1,0,58.65
2,0,7.017506142941256,219,1,0,95.33
2,0,6.966967138613983,219,1,0,90.63
2,0,6.918695219020472,10,1,0,147.0
2,0,7.02197642307216,180,0,0,210.0
2,0,7.00397413672268,180,0,0,209.0
2,0,7.00397413672268,180,0,0,210.0
3,0,7.212294468500341,180,0,0,277.0
3,0,7.208600337960199,180,0,0,276.0
3,0,7.208600337960199,180,0,0,275.0
3,0,7.208600337960199,180,0,0,276.0
3,0,7.135687347028144,180,0,0,219.0
3,0,7.026426808699636,180,0,0,218.00000000000003
3,0,7.026426808699636,180,0,0,216.0
3,0,7.026426808699636,180,0,0,217.0
3,0,7.026426808699636,180,0,0,218.00000000000003
3,0,7.135687347028144,180,0,0,220.00000000000003
2,0,7.00397413672268,180,0,0,211.0
2,0,7.00397413672268,180,0,0,211.0
2,0,7.00397413672268,180,0,0,211.0
2,0,7.00397413672268,180,0,0,211.0
2,0,7.00397413672268,180,0,0,211.0
2,0,6.862757913051401,180,0,0,211.0
2,0,7.00397413672268,180,1,0,211.0
2,0,7.00397413672268,180,1,0,211.0
2,0,7.00397413672268,180,0,0,211.0
2,0,7.00397413672268,180,0,0,211.0
2,0,7.048386408721883,110,0,1,97.0
3,0,7.208600337960199,180,0,0,275.0
3,0,7.2305631534092925,180,0,0,277.0
1,0,6.133398042996649,106,0,1,50.0
1,0,6.186208623900494,106,0,1,53.0
1,0,6.398594934535208,106,0,1,65.0
1,0,6.19644412779452,106,0,1,59.0
1,0,6.186208623900494,106,0,1,54.0
3,0,6.957497370876951,106,0,1,135.0
1,0,6.478509642208569,106,0,1,66.0
1,0,6.516193076042964,106,0,1,59.0
2,0,6.913737350659685,47,0,1,70.0
1,0,6.621405651764134,147,1,0,33.9
1,0,6.55250788703459,47,1,0,58.0
1,0,6.364750756851911,38,0,1,70.0
4,0,7.601402334583733,124,0,1,300.0
3,0,7.576097340623111,154,1,0,745.0
2,0,7.00397413672268,152,0,1,165.0
2,0,6.68586094706836,205,0,1,175.0
1,0,6.274762021241939,152,0,1,125.0
1,0,6.55250788703459,152,0,1,95.0
2,0,6.478509642208569,136,0,1,157.0
1,0,6.621405651764134,147,1,0,34.2
2,0,6.903747257584598,147,0,0,32.5
6,0,8.294299608857235,47,0,0,425.0
7,0,8.612685172875459,138,0,1,2200.0
4,0,7.804251383528112,47,0,0,215.0
2,0,6.904750769961838,147,1,0,48.0
2,0,6.904750769961838,147,1,0,47.5
1,0,6.608000625296087,147,1,0,33.9
1,0,6.580639137284949,147,1,0,29.5
1,0,6.311734809152915,147,0,1,33.0
2,0,6.985641817639208,147,0,1,55.2
1,0,6.293419278846481,202,1,0,43.0
1,0,6.293419278846481,202,1,0,42.8
1,0,6.580639137284949,147,1,0,34.5
2,0,6.621405651764134,147,1,0,48.9
2,0,6.903747257584598,147,0,1,33.7
3,0,7.13966033596492,153,0,0,95.0
2,0,6.692083742506628,11,1,0,173.0
2,0,6.8885724595653635,11,1,0,166.0
2,0,6.7464121285733745,11,1,0,149.0
2,0,6.7464121285733745,11,1,0,195.0
2,0,6.7464121285733745,11,1,0,196.0
1,0,6.26530121273771,21,0,1,51.0
3,0,6.85751406254539,136,0,1,275.0
2,0,6.682108597449809,21,1,0,77.6
2,0,6.68586094706836,21,0,1,70.0
2,0,6.898714534329988,21,0,1,107.0
1,0,6.493753839851686,21,0,1,63.0
1,0,6.580639137284949,21,0,1,63.0
1,0,6.311734809152915,195,0,1,130.0
1,0,6.398594934535208,106,1,0,78.0
1,0,6.39024066706535,132,0,1,34.0
1,0,6.26530121273771,205,0,1,86.0
2,0,7.039660349862076,205,0,1,180.0
2,0,6.90875477931522,10,0,1,170.0
1,0,6.55250788703459,204,0,1,55.0
1,0,6.523562306149512,204,0,1,54.5
1,0,6.26530121273771,62,0,1,135.0
3,0,7.313886831633462,113,0,1,650.0
4,0,7.62608275807238,113,0,1,1350.0
1,0,6.3561076606958915,63,0,1,48.0
2,0,6.957497370876951,204,0,1,80.0
2,0,7.00397413672268,204,0,1,75.0
1,0,6.516193076042964,54,0,1,100.0
2,0,6.621405651764134,106,0,1,78.0
2,0,6.957497370876951,113,0,1,400.0
4,0,7.972810784121404,215,0,1,900.0
3,0,7.145196134997171,113,0,1,660.0
2,0,7.00397413672268,204,0,1,82.0
3,0,6.85751406254539,62,0,1,280.0
1,0,6.447305862541213,21,0,1,65.0
1,0,6.447305862541213,21,0,1,67.0
1,0,6.55250788703459,204,0,1,55.0
1,0,6.478509642208569,21,0,1,57.0
2,0,6.673297967767654,21,0,1,118.0
1,0,6.660575149839686,21,0,1,69.0
1,0,6.523562306149512,47,0,0,62.0
1,0,6.621405651764134,21,0,1,80.0
1,0,6.415096959171596,21,0,1,54.5
2,0,6.85751406254539,21,0,1,79.0
1,0,6.478509642208569,164,1,0,87.0
1,0,6.3818160174060985,164,0,1,55.0
2,0,6.7464121285733745,21,0,1,90.0
2,0,6.752270376141742,145,0,1,138.0
2,0,6.692083742506628,21,0,1,100.0
1,0,6.311734809152915,145,1,0,51.0
2,0,6.85751406254539,63,0,1,350.0
1,0,6.406879986069314,29,1,0,37.25
3,0,7.576097340623111,113,0,1,1200.0
3,0,7.208600337960199,113,0,1,610.0
3,0,7.593877844605118,156,1,0,450.0
4,0,7.779466967458324,167,1,1,650.0
3,0,7.3783837129967145,204,0,1,128.0
2,0,7.0909098220799835,106,0,1,185.0
1,0,6.608000625296087,11,0,0,116.0
1,3,6.018593214496234,195,0,1,85.0
2,0,6.466144724237619,195,0,1,170.0
4,0,7.359467638255621,195,0,0,450.0
2,0,6.85751406254539,195,0,1,205.0
3,0,6.985641817639208,195,0,1,295.0
1,0,6.3473892096560105,195,0,1,110.0
1,0,6.293419278846481,195,0,1,135.0
2,0,6.566672429803241,195,0,1,150.0
1,0,6.284134161070802,195,0,1,95.0
1,0,6.175867270105761,195,0,1,110.0
2,0,6.466144724237619,195,0,0,172.0
1,0,6.293419278846481,195,0,1,103.0
1,0,6.26530121273771,62,1,0,130.0
1,0,6.54534966033442,21,0,1,70.0
1,0,6.493753839851686,21,0,1,57.0
1,0,6.597145701886651,21,1,0,60.54
1,0,6.634633357861686,145,1,0,65.0
1,0,6.580639137284949,145,1,0,67.0
2,0,6.907755278982137,145,1,0,84.0
1,0,6.54534966033442,21,1,0,56.84
2,0,6.907755278982137,21,1,0,79.2
2,0,6.957497370876951,21,1,0,80.25
1,0,6.501289670540389,21,1,0,57.45
2,0,6.985641817639208,21,1,0,93.31
1,0,6.516193076042964,21,1,0,55.35
2,0,6.8308742346461795,21,1,0,76.0
1,0,6.594413459749778,21,1,0,67.14
2,0,6.966967138613983,21,0,0,81.62
1,0,6.580639137284949,21,1,0,61.6
2,0,6.957497370876951,21,1,0,86.81
1,0,6.373319789577012,21,1,0,40.0
2,0,6.786716950605081,21,1,0,70.0
1,0,6.660575149839686,21,1,0,62.91
2,0,6.90875477931522,21,1,0,82.3
2,0,6.957497370876951,21,0,0,86.0
3,0,7.223295679562314,21,0,0,110.0
2,0,7.02197642307216,145,1,0,164.0
2,0,6.920671504248683,145,1,0,175.0
2,0,6.906754778648554,145,1,0,165.0
1,0,6.455198563340122,152,1,0,110.0
2,0,6.933423025730715,145,1,0,160.0
1,0,6.455198563340122,21,1,0,68.33
1,0,6.470799503782602,21,1,0,69.0
2,0,6.786716950605081,21,1,0,95.0
2,0,6.883462586413092,21,0,0,100.0
2,0,6.716594773520978,21,1,0,100.0
2,0,6.889591308354466,21,0,1,112.0
2,0,7.027314514039777,145,1,0,164.0
1,0,6.470799503782602,21,1,0,70.55
3,0,7.174724309836376,21,0,1,140.0
3,0,7.313886831633462,195,0,1,350.0
3,0,7.313886831633462,195,0,1,360.0
2,0,7.1316985104669115,76,0,1,119.0
4,0,7.8826922062890254,113,0,1,1350.0
2,0,7.346655163176539,113,0,1,600.0
3,0,7.313886831633462,113,0,1,1350.0
2,0,7.208600337960199,113,0,1,550.0
4,0,8.39931015075952,113,0,1,2000.0
3,0,7.00850518208228,215,0,1,495.0
3,0,7.313886831633462,215,0,1,625.0
4,0,7.484930283289661,113,0,1,500.0
3,0,7.576097340623111,113,0,1,1350.0
1,0,6.6293632534374485,21,0,0,82.0
1,0,6.634633357861686,145,1,0,68.4
2,0,6.968850378341948,21,1,0,85.0
1,0,6.587550014824796,21,0,0,68.87
2,0,6.98100574072173,21,0,0,102.0
2,0,6.792344427470809,21,1,0,75.65
2,0,6.873163834212518,21,1,0,81.6
2,0,7.074116816197362,145,1,0,106.0
1,0,6.580639137284949,21,1,0,69.5
2,0,7.037027614686276,21,1,0,102.0
2,0,6.921658184151129,21,1,0,96.0
2,0,6.892641641172089,21,1,0,92.0
2,0,6.882437470997847,21,1,0,82.0
2,0,6.966967138613983,21,1,0,79.71
1,0,6.54534966033442,21,1,0,61.0
1,0,6.566672429803241,21,1,0,58.34
1,0,6.580639137284949,21,1,0,57.0
2,0,6.882437470997847,21,1,0,81.0
1,0,6.580639137284949,164,0,0,80.0
2,0,6.999422467507961,164,0,0,100.0
1,0,6.617402977974478,21,0,0,82.0
2,0,6.966967138613983,21,0,0,80.5
1,0,6.573680166960646,21,1,0,58.0
2,0,6.923628628138427,21,1,0,90.0
1,0,6.501289670540389,21,1,0,50.12
1,0,6.54534966033442,21,1,0,52.5
2,0,6.966967138613983,21,1,0,73.71
1,0,6.39024066706535,29,1,0,37.01
1,0,6.395261598115449,29,1,0,37.01
2,0,7.022868086082641,147,0,1,56.0
2,0,6.985641817639208,147,0,1,54.5
2,0,7.022868086082641,147,0,1,54.6
3,0,7.315218389752975,156,1,0,690.0
3,0,7.290292882446597,156,1,0,724.0
3,0,7.290292882446597,156,1,0,725.0
3,0,7.290292882446597,156,1,0,722.0
3,0,7.290292882446597,156,1,0,718.0
3,0,7.290292882446597,156,1,0,715.0
3,0,7.290292882446597,156,1,0,720.0
1,0,6.2166061010848646,21,1,0,58.0
2,0,6.621405651764134,21,1,0,81.0
2,0,6.68586094706836,21,0,1,130.0
3,0,7.280008252884188,21,0,1,115.0
2,0,7.186144304522325,152,0,1,255.0
2,0,7.057036981697891,205,0,1,255.0
2,0,7.039660349862076,205,0,1,225.0
2,0,7.048386408721883,205,0,1,170.0
3,0,7.390798521735676,205,0,1,340.0
1,0,6.478509642208569,132,0,1,28.5
1,0,6.478509642208569,110,0,1,55.0
2,0,7.057036981697891,110,0,1,89.0
1,0,6.478509642208569,21,0,1,60.0
3,0,7.315218389752975,156,1,0,686.0
3,0,7.315218389752975,156,1,0,688.0
3,0,7.315218389752975,156,1,0,690.0
3,0,7.315218389752975,156,1,0,682.0
3,0,7.315218389752975,156,1,0,682.0
3,0,7.315218389752975,156,1,0,685.0
3,0,7.315218389752975,156,1,0,680.0
3,0,7.315218389752975,156,1,0,690.0
3,0,7.315218389752975,156,1,0,690.0
3,0,7.313886831633462,16,1,0,550.0
2,0,7.208600337960199,203,0,1,370.0
2,0,6.85751406254539,21,0,1,95.0
3,0,7.280008252884188,11,0,0,185.0
3,0,6.957497370876951,195,0,1,280.0
2,0,6.903747257584598,147,0,1,32.0
2,0,6.898714534329988,21,0,1,108.0
2,0,7.00397413672268,10,0,0,148.0
3,0,7.313886831633462,90,1,0,650.0
2,0,6.90875477931522,62,0,1,230.0
3,0,7.313886831633462,101,0,0,425.0
2,0,7.1316985104669115,164,0,0,145.0
1,0,6.53813982376767,21,1,0,58.0
2,0,6.873163834212518,21,1,0,80.0
2,0,6.878326468291325,21,1,0,79.0
1,0,6.523562306149512,21,0,0,58.0
2,0,6.990256500493881,21,0,1,90.0
2,0,6.966967138613983,21,0,0,88.0
1,0,6.566672429803241,21,0,1,65.0
2,0,6.966967138613983,21,0,1,105.0
1,0,6.55250788703459,21,1,0,58.0
2,0,6.90875477931522,21,0,1,78.0
2,0,7.013915474810528,10,0,0,140.0
2,0,7.00397413672268,11,0,0,142.0
2,0,6.985641817639208,21,1,0,93.3
1,0,6.501289670540389,21,1,0,64.0
2,0,6.976348070447749,145,1,0,97.0
1,0,6.593044534142437,145,1,0,65.0
2,0,7.048386408721883,186,1,0,155.0
2,0,7.299797366758161,1,0,0,500.0
2,0,6.985641817639208,21,0,0,95.0
2,0,6.802394763324311,207,0,1,125.0
2,0,6.8658910748834385,207,0,1,150.0
2,0,6.790097235513905,11,0,1,130.0
2,0,6.8885724595653635,207,0,1,140.0
4,0,8.209852481301272,1,0,1,825.0
2,0,7.283448228756631,1,0,0,350.0
2,0,7.1316985104669115,10,0,0,190.0
2,0,7.313886831633462,145,1,0,106.0
2,0,7.204892510204673,156,0,1,274.0
1,0,6.398594934535208,154,1,0,130.0
2,0,7.269616749608169,156,0,1,180.0
1,0,6.516193076042964,132,0,1,32.5
1,0,6.478509642208569,132,0,1,27.0
1,0,6.364750756851911,132,1,1,30.5
2,0,7.074116816197362,207,1,0,190.0
2,0,7.438971592395862,207,1,0,335.0
2,0,6.792344427470809,207,1,0,131.0
2,0,7.00397413672268,180,0,0,208.0
2,0,7.00397413672268,180,0,0,210.0
2,0,7.050122520269059,180,0,0,211.0
2,0,7.1316985104669115,205,1,0,202.0
2,0,6.7464121285733745,21,0,1,88.0
2,0,7.53689712956617,1,0,1,350.0
2,0,6.90875477931522,145,1,0,94.0
1,0,6.53813982376767,21,1,0,60.0
2,0,7.244941546337007,10,0,0,190.0
3,0,7.313886831633462,205,1,0,210.0
2,0,6.90875477931522,205,1,0,150.0
2,0,6.90875477931522,205,1,0,170.0
1,0,6.523562306149512,21,0,1,65.0
1,0,6.53813982376767,21,0,1,56.0
2,0,7.0909098220799835,21,0,1,81.0
2,0,6.792344427470809,21,0,1,96.0
1,0,6.566672429803241,21,0,1,65.0
1,0,6.415096959171596,21,0,1,55.0
1,0,6.8885724595653635,21,0,1,72.0
1,0,6.311734809152915,21,0,1,45.0
3,0,7.372118028337787,21,0,1,120.0
1,0,6.261491684321042,21,0,1,72.0
2,0,6.8885724595653635,21,0,1,86.0
2,0,6.903747257584598,21,0,1,90.0
1,0,6.26530121273771,205,0,1,90.0
3,0,7.1316985104669115,205,0,1,175.0
2,0,6.90875477931522,106,0,1,95.0
1,0,6.621405651764134,106,1,1,75.0
2,0,6.803505257608338,106,1,0,77.0
1,0,6.111467339502679,205,0,1,73.5
3,0,7.353081920515432,113,0,1,825.0
2,0,6.734591659972948,113,0,1,330.0
2,0,6.68586094706836,205,0,1,125.0
2,0,7.02197642307216,205,0,1,200.0
1,3,5.673323267171493,205,0,1,55.0
1,0,6.478509642208569,205,0,1,130.0
2,0,7.00397413672268,205,0,1,250.0
3,0,7.313886831633462,205,0,1,215.0
2,0,6.957497370876951,205,1,1,175.0
3,0,7.438971592395862,205,0,1,350.0
4,0,7.783640596221253,205,0,1,475.0
2,0,6.90875477931522,205,0,1,160.0
1,0,6.311734809152915,205,0,1,95.0
3,0,7.3783837129967145,11,0,1,440.00000000000006
1,0,5.993961427306569,205,0,1,70.0
2,0,6.90875477931522,205,0,1,255.0
1,0,6.398594934535208,10,0,1,110.0
1,0,6.55250788703459,205,0,1,120.0
3,0,7.496097345175956,63,0,1,700.0
2,0,6.994849985833071,205,0,1,182.0
1,0,6.26530121273771,205,0,1,86.0
4,0,7.783640596221253,205,0,1,500.0
1,0,6.478509642208569,205,0,1,110.0
5,0,7.901377353792616,205,0,1,550.0
2,0,6.90875477931522,140,0,1,88.0
1,0,6.111467339502679,113,0,1,235.0
1,0,6.418364935936212,195,0,1,100.0
3,0,7.271008538280992,62,1,0,80.0
3,0,7.741099090035366,152,0,1,400.0
4,0,7.824445930877619,205,0,1,675.0
4,0,8.699681400989514,113,0,1,2250.0
3,0,7.3783837129967145,10,0,1,350.0
4,0,7.783640596221253,10,0,1,525.0
1,0,6.338594078203183,205,0,1,95.0
4,0,8.006700845440367,153,0,1,950.0
2,0,7.00397413672268,205,0,1,155.0
3,0,7.409136443920128,205,0,1,290.0
3,0,7.208600337960199,205,0,1,212.0
2,0,6.966967138613983,205,0,1,135.0
4,0,7.650168700845001,186,0,1,550.0
3,0,7.244941546337007,152,0,1,400.0
1,0,5.993961427306569,205,0,1,65.0
1,0,5.993961427306569,205,0,1,72.0
3,0,7.3783837129967145,11,0,1,450.0
1,0,6.077642243349034,205,0,1,80.0
2,0,6.952728644624869,106,1,0,96.99
1,0,6.2166061010848646,29,0,1,24.5
1,0,6.431331081933479,153,0,1,135.0
3,0,7.3783837129967145,205,0,1,360.0
3,0,7.824445930877619,3,0,1,650.0
2,0,6.90875477931522,205,0,1,150.0
1,0,6.3561076606958915,205,0,1,95.0
3,0,7.313886831633462,205,0,1,340.0
4,0,7.844240718141811,205,0,1,500.0
2,0,6.478509642208569,205,0,1,115.0
2,0,7.111512116496157,152,0,1,240.0
2,0,7.0909098220799835,3,0,1,430.0
3,0,7.135687347028144,205,0,1,200.0
3,0,7.467942332285852,205,0,1,300.0
1,0,6.077642243349034,205,0,1,75.0
2,0,7.048386408721883,152,0,1,240.0
3,0,7.244941546337007,205,0,1,310.0
2,0,6.952728644624869,106,1,0,94.99
2,0,7.044032897274685,106,1,0,97.99
1,0,6.630683385642372,106,1,0,64.78
2,0,7.039660349862076,202,0,1,95.0
2,0,7.048386408721883,202,0,1,87.0
1,0,6.508769136971682,173,0,1,36.0
2,0,7.065613363597717,202,0,1,75.0
2,0,7.01301578963963,202,0,1,80.0
3,0,7.00397413672268,205,0,1,185.0
2,0,6.90875477931522,205,0,1,215.0
1,3,5.926926025970411,106,0,1,36.0
2,0,7.065613363597717,202,0,1,86.0
1,0,6.7464121285733745,195,0,1,130.0
1,0,6.2166061010848646,29,0,1,25.5
1,0,6.338594078203183,29,0,1,29.5
1,0,6.508769136971682,173,0,1,24.5
1,0,6.508769136971682,173,0,1,29.0
2,0,6.852242569051878,173,0,1,45.0
1,0,6.580639137284949,173,0,1,31.0
2,0,6.842683282238422,173,0,1,39.0
1,0,6.508769136971682,162,0,1,27.0
1,0,6.55250788703459,162,0,1,28.0
2,0,7.313886831633462,55,0,1,500.0
1,0,6.3561076606958915,4,0,1,155.0
1,0,6.311734809152915,55,0,1,130.0
2,0,7.0909098220799835,3,0,1,425.0
4,0,8.294299608857235,55,0,1,2100.0
2,0,6.957497370876951,90,1,0,216.0
4,0,8.160803920954665,3,0,1,1300.0
2,0,7.650168700845001,138,0,1,600.0
3,0,7.783640596221253,136,0,1,600.0
2,0,7.170888478512505,17,0,1,375.0
3,0,7.636752112435779,17,0,1,685.0
4,0,7.67368812926773,138,0,1,750.0
3,0,7.523481312573497,55,0,1,625.0
2,0,7.280008252884188,55,0,1,515.0
2,0,6.580639137284949,186,0,1,22.5
2,0,7.0909098220799835,11,0,1,275.0
1,0,6.26530121273771,205,0,1,86.0
4,0,8.006700845440367,205,0,1,900.0
3,0,7.824445930877619,136,0,1,600.0
4,0,8.006700845440367,136,0,1,700.0
2,0,6.903747257584598,205,0,1,170.0
3,0,7.1316985104669115,205,0,1,175.0
1,0,6.55250788703459,202,0,1,55.0
1,0,6.55250788703459,202,0,1,46.99
2,0,6.878326468291325,202,0,1,64.0
1,0,6.502790045915623,202,0,1,43.0
1,0,6.594413459749778,202,0,1,47.0
2,0,7.048386408721883,202,1,0,87.0
1,0,6.594413459749778,202,0,1,61.0
1,0,6.478509642208569,21,0,1,70.0
1,0,6.329720905522696,113,0,1,185.0
2,0,6.478509642208569,100,1,0,150.0
3,0,6.803505257608338,5,1,0,396.0
3,0,7.3783837129967145,154,1,0,760.0
3,0,7.280008252884188,154,1,0,740.0
3,0,7.3938782901077555,161,0,0,661.0
4,0,7.601402334583733,5,1,0,726.0
3,0,7.244941546337007,96,0,1,450.0
3,0,7.313886831633462,96,1,0,480.0
3,0,7.0909098220799835,154,1,0,594.0
3,0,7.741099090035366,33,0,0,1800.0
4,0,7.467942332285852,62,0,0,455.0
4,0,7.409136443920128,154,0,0,704.0
2,0,6.7226297948554485,154,1,0,441.0
4,0,7.901377353792616,48,0,0,2050.0
4,0,7.650168700845001,48,0,0,1550.0
1,3,6.284134161070802,192,0,1,200.0
3,0,7.0909098220799835,194,0,1,450.0
1,0,6.55250788703459,21,0,0,68.5
1,0,6.594413459749778,21,1,0,65.0
2,0,6.8308742346461795,145,1,0,165.0
2,0,6.8679744089702925,106,0,1,150.0
1,0,6.431331081933479,106,0,1,89.0
5,0,7.919719760924575,113,0,1,850.0
2,0,7.112327444710911,47,0,1,107.0
2,0,6.90875477931522,106,1,0,142.0
3,0,7.00397413672268,106,1,0,219.0
3,0,7.280008252884188,106,1,0,259.0
2,0,6.803505257608338,106,0,1,169.0
3,0,7.0909098220799835,106,0,1,202.0
2,0,7.0909098220799835,106,0,1,139.0
2,0,7.1316985104669115,106,0,1,175.0
2,0,6.7464121285733745,106,0,1,170.0
3,0,7.313886831633462,106,0,1,230.0
3,0,7.170888478512505,106,0,1,175.0
2,0,6.68586094706836,106,0,1,100.0
3,0,7.3783837129967145,106,0,1,250.0
2,0,6.478509642208569,106,0,1,85.0
2,0,6.68586094706836,106,0,1,110.0
3,0,7.496097345175956,106,0,1,410.0
3,0,6.803505257608338,106,0,1,120.0
2,0,6.898714534329988,106,1,0,106.0
5,0,7.601402334583733,106,0,1,320.0
1,0,6.523562306149512,106,0,1,75.0
3,0,7.170888478512505,106,0,1,190.0
2,0,6.803505257608338,106,0,1,155.0
4,0,8.006700845440367,106,0,1,575.0
2,0,6.803505257608338,106,0,1,105.0
1,0,6.302618975744905,105,1,0,43.43
1,0,6.621405651764134,106,1,0,89.0
4,0,7.640603826393634,47,1,0,180.0
1,0,6.647688373563329,106,0,1,77.0
2,0,7.0909098220799835,106,0,1,150.0
2,0,6.8679744089702925,206,0,1,210.0
2,0,6.85751406254539,21,0,1,80.0
2,0,6.90875477931522,106,0,1,99.0
1,0,6.311734809152915,106,1,1,45.0
2,0,6.803505257608338,106,0,1,80.0
1,0,6.311734809152915,106,1,0,61.45
2,0,6.957497370876951,106,1,0,110.0
2,0,6.90875477931522,140,0,1,90.0
1,0,6.311734809152915,106,1,0,47.0
1,0,6.621405651764134,106,0,1,72.0
2,0,6.898714534329988,106,0,1,106.0
2,0,6.90875477931522,106,0,1,90.0
1,0,6.608000625296087,21,0,1,65.0
1,0,6.594413459749778,21,0,1,65.0
1,0,6.478509642208569,21,0,1,65.0
3,0,7.204892510204673,21,0,1,140.0
1,0,6.493753839851686,21,0,1,64.0
2,0,6.698268054115413,21,0,1,97.0
3,0,7.280008252884188,21,0,1,91.0
1,0,6.3818160174060985,21,0,1,45.0
2,0,6.814542897259958,21,0,1,75.0
1,0,6.508769136971682,21,0,1,55.0
1,0,6.523562306149512,21,0,1,48.0
1,0,6.53813982376767,21,0,1,65.0
1,0,6.415096959171596,21,0,1,49.5
2,0,6.85751406254539,21,0,1,75.0
2,0,6.85751406254539,21,0,1,79.0
1,0,6.53813982376767,21,0,1,55.0
1,0,6.478509642208569,21,0,1,59.0
1,0,6.431331081933479,21,0,1,59.0
2,0,6.985641817639208,21,0,1,87.0
1,0,6.566672429803241,21,0,1,56.0
1,0,6.621405651764134,21,0,1,53.0
2,0,6.8679744089702925,21,0,1,84.0
3,0,6.803505257608338,21,0,1,90.0
3,0,7.550135342488429,90,0,0,700.0
4,0,8.160803920954665,3,0,1,1200.0
5,0,8.556606193773073,138,0,1,2800.0
2,0,6.55250788703459,138,1,0,275.0
2,0,6.90875477931522,138,0,0,275.0
4,0,8.03947991910045,138,0,1,1250.0
4,0,8.006700845440367,3,0,1,1250.0
4,0,8.086717920303906,55,0,1,1450.0
4,0,7.901377353792616,154,0,1,675.0
2,0,6.803505257608338,106,0,1,87.0
2,0,7.0909098220799835,106,0,1,135.0
2,0,7.00397413672268,106,0,1,129.0
2,0,6.984716320118266,195,0,1,158.0
3,0,7.280008252884188,195,0,1,195.0
2,0,6.984716320118266,195,0,1,160.0
2,0,7.0909098220799835,106,0,1,145.0
3,0,7.0909098220799835,62,0,0,320.0
3,0,7.496097345175956,161,0,0,625.0
2,0,7.048386408721883,138,0,0,440.00000000000006
3,0,7.208600337960199,138,0,0,625.0
3,0,6.940222469119639,101,0,1,360.0
2,0,6.833031732786201,101,0,1,275.0
2,0,7.313886831633462,96,0,1,375.0
1,0,6.587550014824796,62,0,0,138.0
3,0,7.00397413672268,62,0,0,320.0
2,0,6.7464121285733745,62,0,0,237.0
3,0,7.409136443920128,163,1,0,700.0
4,0,7.901377353792616,136,0,0,795.0
3,0,7.444833273892193,154,1,0,800.0
3,0,7.208600337960199,100,0,0,545.0
3,0,7.8826922062890254,104,0,1,2700.0
2,0,6.7464121285733745,154,1,0,390.0
2,0,6.7464121285733745,62,1,0,225.0
3,0,6.957497370876951,62,1,0,315.0
2,0,6.7464121285733745,55,1,0,275.0
1,0,6.338594078203183,62,0,0,135.0
3,0,7.259116128097101,106,0,1,185.0
2,0,6.910750787961936,106,0,1,120.0
2,0,6.928537818164665,106,0,1,120.0
1,0,6.311734809152915,164,0,1,90.0
2,0,6.98100574072173,195,0,1,250.0
10,0,8.922791623969637,55,0,0,4100.0
1,0,6.621405651764134,202,0,1,47.0
1,0,6.502790045915623,202,0,1,44.0
1,0,6.042632833682381,37,1,0,18.0
1,0,6.2166061010848646,37,1,0,22.0
2,0,6.55250788703459,37,1,0,32.0
3,0,7.280008252884188,202,0,1,125.0
3,0,7.266128779556451,202,0,1,100.0
2,0,6.85751406254539,202,0,1,61.0
1,0,6.508769136971682,202,0,1,35.0
1,0,6.55250788703459,202,0,1,48.0
1,0,6.594413459749778,202,0,1,42.0
1,0,6.066108090103747,173,0,1,21.0
1,0,6.580639137284949,173,0,1,31.0
1,0,6.493753839851686,202,0,1,47.0
2,0,7.0825485693553,202,0,1,86.0
1,0,6.621405651764134,202,0,1,47.0
1,0,6.594413459749778,202,0,1,37.0
1,0,6.508769136971682,202,0,1,36.0
1,0,6.523562306149512,202,0,1,37.0
2,0,6.93828448401696,202,0,1,82.0
1,0,6.55250788703459,202,0,1,41.0
1,0,6.478509642208569,202,0,1,45.0
1,0,6.594413459749778,202,0,1,51.0
1,0,6.508769136971682,202,0,1,58.0
1,0,6.587550014824796,202,0,1,43.0
1,0,6.55250788703459,202,0,1,45.0
2,0,6.898714534329988,202,0,1,81.0
2,0,6.621405651764134,62,0,1,170.0
3,0,7.280008252884188,21,0,1,149.0
1,0,6.447305862541213,29,0,1,28.0
1,0,6.186208623900494,186,0,1,110.0
3,0,6.85751406254539,192,0,1,300.0
1,0,6.439350371100098,186,0,1,120.0
1,0,6.601230118728877,195,0,1,135.0
2,0,6.85751406254539,205,0,1,145.0
3,0,7.346655163176539,106,0,1,186.0
2,0,6.803505257608338,173,1,0,45.0
2,0,6.803505257608338,173,1,1,48.0
3,0,7.520776415062797,145,1,0,260.0
5,0,8.160803920954665,55,0,0,2300.0
4,0,7.824445930877619,11,0,1,700.0
1,0,6.3561076606958915,205,0,1,82.0
2,0,6.878326468291325,90,0,1,450.0
3,0,7.467942332285852,113,0,1,900.0
1,0,6.398594934535208,106,0,1,75.0
3,0,7.215975002651466,106,0,0,180.0
4,0,7.9665866976384025,63,0,1,1125.0
4,0,8.294299608857235,113,0,1,1800.0
2,0,6.90875477931522,204,0,1,75.0
1,3,5.545177444479562,21,0,1,25.0
